country_name,iso3,year,bond_spreads,bond_10y,vulnerability100,readiness100,lnrgdp,growth,inflation_cpi,debt_gdp,OB_gdp,reserves,gee,rqe,tt,is_advanced,sensitivity,EcoReadiness100,readiness_delta100,vulnerability_delta100,capacity,governance100,social100,id,is_us,G_source_scaled,X_source_scaled,G_main,X_main,debt_ratio,G_B,G_X,theta_sample_full,sg_G_hat_full,mG_hat_full,theta_hat_full
Czech Republic,CZE,2007,-.39978501,4.231719,25.814365,49.409676,.085027076,.054889999,.029000001,27.346001,-.00054000004,.0070833131,.0084519181,.010531712,1.026,1,18.304678,36.094769,4.7773614,-15.872132,32.713402,65.963348,46.170906,CZE,0,.4940967559814453,.1830467796325684,.0095771026611328,-.0017603302001953,.2734600067138672,.0026189545580128,-.0000168588630448,1,-.7119761278818466,.7119761278818466,.194696996710683
Czech Republic,CZE,2008,1.032883,4.6804099,25.890467,50.291573,.085284948,.02612,.063479997,28.155001,-.013569999,.0073211179,.0095146867,.01222459,1.0009999,1,18.583132,35.641315,4.9398026,-15.328459,32.616577,67.184166,48.04924,CZE,0,.5029157257080078,.1858313179016113,.0088189697265625,.002784538269043,.2815500068664551,.0024829809870687,.0000245567586971,1,-4.695062937164302,4.695062937164302,1.321895002197048
Czech Republic,CZE,2009,1.769626,5.01439,25.888903,50.142826,.084793225,-.047979999,.01012,33.43,-.04527,.0086427974,.0087351184,.013092802,1.033,1,18.730761,33.5522,4.8940773,-15.396978,32.479748,67.483131,49.393147,CZE,0,.5014282608032227,.1873076057434082,-.0014874649047851,.0014762878417969,.3343000030517578,-.0004972595222091,-2.19592635403e-06,1,-3.506949450260363,3.506949450260363,1.1723732119244
Czech Republic,CZE,2010,.75321698,3.944833,25.674957,51.540939,.085061066,.02715,.01467,36.700001,-.031300001,.0085912524,.0090172943,.012972921,1.007,1,18.58811,36.088291,6.0947189,-15.482587,32.004662,67.679482,50.855053,CZE,0,.5154093933105469,.1858810997009277,.0139811325073242,-.0014265060424805,.3670000076293946,.0051310757368556,-.0000199441700024,1,-.9343819543362644,.9343819543362644,.3429181843701776
Czech Republic,CZE,2011,.95908099,3.7208581,25.905445,52.590115,.085236751,.017719999,.01932,39.402,-.01654,.008004548,.009226135,.011957969,.99900001,1,18.990904,39.414684,6.6783237,-14.949529,32.237839,68.111885,50.243767,CZE,0,.5259011459350587,.1899090385437012,.0104917526245117,.0040279388427734,.3940200042724609,.0041339604139357,.000042260137925,1,-5.701548145208458,5.701548145208458,2.246524024534678
Czech Republic,CZE,2012,1.00227,2.7914159,25.946106,52.99942,.085159391,-.0077100005,.032869998,43.834999,-.027660001,.0089882053,.0092171859,.010530339,.98400003,1,18.90237,40.726456,6.9891801,-14.844888,32.505936,66.771194,51.500607,CZE,0,.5299942016601562,.1890237045288086,.0040930557250975,-.0008853340148926,.4383499908447266,.0017941909396235,-3.62372145828e-06,1,-1.355533316929359,1.355533316929359,.5941980170657062
Czech Republic,CZE,2013,-.221708,2.126565,25.926931,54.432911,.085155211,-.00042,.01426,44.140999,-.0021299999,.011262353,.0091580926,.01078564,.98699999,1,19.226568,43.395344,7.755743,-14.430629,32.086201,66.97216,52.931236,CZE,0,.5443291091918946,.192265682220459,.0143349075317384,.0032419776916504,.4414099884033203,.0063275713673473,.0000464734504298,1,-4.975912289232538,4.975912289232538,2.196417385886074
Czech Republic,CZE,2014,-.92542899,1.6042399,25.933254,56.012589,.085377246,.022449998,.0035100002,41.546001,-.010039999,.010677525,.010311334,.010013934,.99599999,1,19.581064,48.163067,8.5895805,-13.93959,31.707737,67.498085,52.37661,CZE,0,.5601258850097657,.1958106422424316,.0157967758178711,.0035449600219727,.4154600143432617,.00656292870787,.0000559989387504,1,-5.261437597975521,5.261437597975521,2.185916939921087
Czech Republic,CZE,2015,-1.412035,.71988499,25.965128,56.287365,.085861214,.049590003,.00337,39.469002,.00245,.012038963,.010255962,.010839152,1,1,19.87241,48.969563,8.2787647,-13.527143,31.481503,67.88517,52.007366,CZE,0,.562873649597168,.1987240982055664,.0027477645874023,.0029134559631348,.3946900177001953,.0010845152536378,8.00549112246e-06,1,-4.722821062111805,4.722821062111805,1.864050328599764
Czech Republic,CZE,2016,-1.3752609,.456709,25.897022,55.401833,.086116031,.025810001,.0064600003,36.231998,.014630001,.01560046,.010081158,.0097371927,1.005,1,20.120245,47.81974,6.3834519,-12.939,31.05834,67.232742,51.153015,CZE,0,.5540183258056641,.201202449798584,-.0088553237915039,.0024783515930176,.3623199844360351,-.0032084607783137,-.0000219466058254,1,-4.365347187052464,4.365347187052464,1.581652524870738
Czech Republic,CZE,2017,-1.318074,1.011018,25.923838,56.173283,.086620443,.051739998,.02441,33.782001,.02091,.025604373,.010305942,.012225564,.99400002,1,20.582514,48.020554,5.9045792,-12.099607,30.644686,69.144905,51.354389,CZE,0,.5617328262329102,.205825138092041,.0077145004272461,.0046226882934571,.3378200149536133,.0026061126496919,.0000356617308149,1,-6.266000423285989,6.266000423285989,2.11678035669382
Czech Republic,CZE,2018,-.906739,2.003561,25.891424,55.726498,.086899549,.028299998,.021570001,31.677999,.01456,.023980116,.0095115416,.01267308,1.002,1,20.636471,48.299103,4.4698744,-11.48998,30.496841,68.846771,50.033615,CZE,0,.5572649765014649,.2063647079467774,-.0044678497314453,.0005395698547363,.3167799949645996,-.0014153254154298,-2.41071703058e-06,1,-2.697982691623548,2.697982691623548,.8546669434670846
Czech Republic,CZE,2019,-.56149399,1.577206,26.147465,55.715111,.08724992,.035659999,.028480001,29.552,.0076899999,.024347672,.0091964277,.012353287,1.0040001,1,21.096996,47.205185,2.7449028,-10.120292,30.738928,68.448586,51.491562,CZE,0,.557151107788086,.2109699630737305,-.0001138687133789,.0046052551269531,.2955200004577637,-.0000336504822299,-5.24394476088e-07,1,-6.282626557349134,6.282626557349134,1.856641803103774
Czech Republic,CZE,2020,.25239599,1.146508,26.193039,55.072109,.086704835,-.053049996,.031630002,36.882999,-.050700001,.028503172,.0091096489,.012346685,1.011,1,20.996843,46.199898,2.435724,-10.291669,31.013027,68.4506,50.565823,CZE,0,.5507210922241211,.209968433380127,-.0064300155639648,-.0010015296936035,.3688299942016602,-.0023715826031737,6.43985151764e-06,1,-1.306017583231861,1.306017583231861,.4816984576506737
