cutoff,rss,N,N_low,N_high,share_low,share_high,rank_cutoff,rank_rss
.5862178642861317,1.9933629,1060,625,435,.58962262,.41037735,625,247
.5481537789768762,1.993369,1060,619,441,.58396226,.41603774,619,248
-1.091636459288835,1.9933691,1060,349,711,.32924527,.67075473,348,249
-1.088179655526341,1.9933691,1060,349,711,.32924527,.67075473,349,250
.9295286211558388,1.9933714,1060,720,340,.67924529,.32075471,720,251
-1.050071938854625,1.9933726,1060,356,704,.33584905,.66415095,356,252
1.090169498355847,1.9933753,1060,744,316,.70188677,.2981132,743,253
1.093545198862504,1.9933753,1060,744,316,.70188677,.2981132,744,254
1.054527150637849,1.9933759,1060,739,321,.69716984,.30283019,738,255
1.05687060584428,1.9933778,1060,740,320,.6981132,.3018868,739,256
.9245032692762369,1.9933808,1060,718,342,.67735851,.32264152,718,257
.9286062667951186,1.993381,1060,719,341,.67830187,.3216981,719,258
1.084734870623617,1.9933815,1060,743,317,.70094341,.29905659,742,259
.5640081687276972,1.9933884,1060,621,439,.58584905,.41415095,621,260
.9219323237339776,1.9933993,1060,717,343,.67641509,.32358491,717,261
.6126169710468597,1.9934096,1060,630,430,.59433961,.40566039,630,262
1.053255892819024,1.9934096,1060,738,322,.69622642,.30377358,737,263
-1.127431502541521,1.9934192,1060,343,717,.32358491,.67641509,342,264
-1.118886134881934,1.9934192,1060,343,717,.32358491,.67641509,343,265
1.687656790372707,1.9934236,1060,845,215,.7971698,.2028302,844,266
1.693148364379432,1.9934236,1060,845,215,.7971698,.2028302,845,267
1.476050239560038,1.9934255,1060,809,251,.76320755,.23679246,809,268
1.682602337669126,1.9934326,1060,843,217,.79528302,.20471698,843,269
.9144144685255534,1.9934355,1060,714,346,.67358488,.32641509,714,270
1.463060254467999,1.9934367,1060,808,252,.76226413,.23773585,808,271
.9065029076392979,1.9934387,1060,713,347,.67264152,.32735848,713,272
-1.111547354710517,1.9934404,1060,344,716,.32452831,.67547172,344,273
1.010578074095431,1.993441,1060,733,327,.69150943,.30849057,733,274
1.591537660014543,1.993445,1060,828,232,.7811321,.21886793,828,275
-1.097106379038266,1.9934467,1060,346,714,.32641509,.67358488,346,276
-1.100662270023573,1.9934475,1060,345,715,.3254717,.6745283,345,277
-1.157926395364187,1.9934478,1060,333,727,.31415093,.68584907,333,278
.5937809885251724,1.9934491,1060,626,434,.59056604,.40943396,626,279
.5676277529028001,1.9934492,1060,622,438,.58679247,.41320756,622,280
-1.093376624876965,1.9934503,1060,347,713,.32735848,.67264152,347,281
.6034156307139605,1.9934515,1060,627,433,.59150946,.40849057,627,282
-1.161843349045541,1.9934537,1060,332,728,.31320754,.68679243,332,283
.6079087774759249,1.9934574,1060,628,432,.59245282,.40754718,628,284
1.699516993122007,1.9934577,1060,847,213,.79905659,.2009434,846,285
1.70022307740619,1.9934577,1060,847,213,.79905659,.2009434,847,286
